date_de_tirage;jour_de_la_semaine_de_tirage;jour_de_tirage;mois_de_tirage;annee_de_tirage;boule_1;boule_2;boule_3;boule_4;boule_5;numero_chance;combinaison_gagnante_en_ordre_croissant;nombre_de_gagnant_au_rang1;rapport_du_rang1;nombre_de_gagnant_au_rang2;rapport_du_rang2;nombre_de_gagnant_au_rang3;rapport_du_rang3;nombre_de_gagnant_au_rang4;rapport_du_rang4;nombre_de_gagnant_au_rang5;rapport_du_rang5;nombre_de_gagnant_au_rang6;rapport_du_rang6;nombre_de_gagnant_au_rang7;rapport_du_rang7;nombre_de_gagnant_au_rang8;rapport_du_rang8;nombre_de_gagnant_au_rang9;rapport_du_rang9;nombre_de_codes_gagnants;rapport_codes_gagnants;codes_gagnants;boule_1_second_tirage;boule_2_second_tirage;boule_3_second_tirage;boule_4_second_tirage;boule_5_second_tirage;combinaison_gagnant_second_tirage_en_ordre_croissant;nombre_de_gagnant_au_rang_1_second_tirage;rapport_du_rang1_second_tirage;nombre_de_gagnant_au_rang_2_second_tirage;rapport_du_rang2_second_tirage;nombre_de_gagnant_au_rang_3_second_tirage;rapport_du_rang3_second_tirage;nombre_de_gagnant_au_rang_4_second_tirage;rapport_du_rang4_second_tirage;numero_jokerplus
2023-12-06;Mercredi;6;12;2023;29;1;43;37;27;7;1-27-29-37-43+7;0;5000000.0;0;154524.4;33;5825.4;272;500.1;2103;38.4;13116;22.2;33699;6.7;205433;4.3;498916;2.2;10;20000.0;F 5572 7655, E 0375 6327, H 8183 8974, O 1955 7799, S 6697 0126, J 0238 7436, V 5792 5841, L 5454 5568, K 9476 5817, O 8946 5296;22;28;33;40;43;22-28-33-40-43;1;128439.0;183;786.5;9295;40.2;138550;3.0;5867538
2023-12-04;Lundi;4;12;2023;41;44;38;8;10;2;8-10-38-41-44+2;0;4000000.0;2;73236.4;23;1554.3;189;682.2;1047;73.3;10479;26.3;16093;13.3;172569;4.9;234678;2.2;10;20000.0;L 8575 0697, U 8144 7578, E 7831 5703, W 5496 1714, M 1492 4472, Q 1159 3826, F 0470 6693, L 5613 2927, P 8177 7497, U 1333 5405;8;29;37;46;48;8-29-37-46-48;1;102120.0;145;836.0;6823;45.8;103497;3.0;6831653
2023-12-02;Samedi;2;12;2023;25;19;12;11;28;4;11-12-19-25-28+4;0;3000000.0;4;61502.6;125;480.3;1076;201.2;4171;30.9;37856;12.2;47792;7.5;430907;3.3;457864;2.2;10;20000.0;H 6510 2372, C 7136 6790, J 9597 1669, L 7378 7423, I 8921 5074, K 6440 3938, J 4136 3986, Q 0788 5609, N 1616 2939, N 6197 7388;2;11;15;20;29;2-11-15-20-29;1;173404.0;616;238.9;21074;17.9;246202;3.0;3878904
2023-11-29;Mercredi;29;11;2023;21;30;6;31;10;1;6-10-21-30-31+1;0;2000000.0;1;88437.2;43;1003.9;514;301.7;1727;53.6;20275;16.4;20738;12.5;250360;4.1;237431;2.2;10;20000.0;C 9144 7297, L 4511 4330, R 4729 6340, N 3246 9418, B 4138 1563, M 8543 6642, L 3475 4981, J 7366 7526, F 9957 3490, G 1517 7815;2;6;7;28;34;2-6-7-28-34;1;115100.0;205;513.0;10723;25.1;155085;3.0;6692511
2023-11-27;Lundi;27;11;2023;19;8;46;26;9;9;8-9-19-26-46+9;1;2000000.0;1;131325.9;40;801.3;364;316.7;1733;39.7;14167;17.5;22116;8.7;194162;3.9;248293;2.2;10;20000.0;D 1840 0450, F 1318 5965, O 6216 1375, E 9236 9338, O 8604 8368, H 9269 9624, K 0163 9072, H 1166 8883, P 5845 1415, H 1052 5094;6;7;8;26;40;6-7-8-26-40;0;100000.0;159;546.5;8488;26.4;127549;3.0;263009
2023-11-25;Samedi;25;11;2023;1;9;19;13;11;8;1-9-11-13-19+8;1;5000000.0;15;15937.3;149;391.6;1658;126.7;4738;26.4;46932;9.6;49173;7.1;458190;3.0;467296;2.2;10;20000.0;W 5464 2631, L 9214 3548, I 5073 7891, E 0213 4744, G 4768 7313, S 3177 6759, F 0177 3652, B 2255 1411, B 8826 9356, S 3813 4923;7;10;41;42;43;7-10-41-42-43;1;167851.0;234;775.7;11821;39.4;191952;3.0;356288
2023-11-22;Mercredi;22;11;2023;18;45;41;4;17;2;4-17-18-41-45+2;0;4000000.0;0;180113.5;26;8618.2;243;649.8;1206;78.3;13278;25.6;19383;13.6;212670;4.9;282933;2.2;10;20000.0;L 0776 4000, U 9022 7182, V 8104 3274, K 8852 5995, E 9415 6879, J 4513 4244, I 7163 7365, O 8222 6152, L 3444 4581, M 7261 0346;1;15;19;23;24;1-15-19-23-24;4;29989.0;372;275.1;13716;19.1;170249;3.0;6881627
2023-11-20;Lundi;20;11;2023;30;15;34;46;41;2;15-30-34-41-46+2;0;3000000.0;1;144157.3;17;2069.7;170;746.5;843;89.6;8523;31.9;12930;16.3;140410;5.9;236659;2.2;10;20000.0;I 0808 7624, E 1346 1143, F 8042 3925, F 7747 4175, Q 7759 9058, D 6112 5564, F 9367 2724, M 5602 2426, H 7571 8849, D 9616 3021;8;28;40;41;47;8-28-40-41-47;0;100304.0;136;888.8;6186;50.0;100523;3.0;9219835
2023-11-18;Samedi;18;11;2023;12;21;48;29;20;3;12-20-21-29-48+3;0;2000000.0;2;114984.8;49;1145.5;481;419.1;2898;41.7;23878;18.1;39736;8.5;331587;4.0;481283;2.2;10;20000.0;A 8702 2649, D 9654 5382, F 1440 5554, M 6695 8323, I 4857 0973, Q 5840 1347, N 0387 1857, T 4770 3830, S 7493 6783, D 4143 1615;14;33;35;36;48;14-33-35-36-48;1;166075.0;196;1042.9;10755;48.9;160038;3.0;765026
2023-11-15;Mercredi;15;11;2023;22;7;16;30;2;1;2-7-16-22-30+1;1;15000000.0;2;110724.7;63;857.9;774;250.2;2059;56.3;27452;15.2;26392;12.2;327791;3.9;303529;2.2;10;20000.0;M 4729 8646, R 6613 7447, A 8408 2998, N 0411 8965, H 3748 0724, U 4272 3845, U 5608 4180, H 4913 7378, L 3544 3203, M 0499 6583;16;27;36;38;47;16-27-36-38-47;0;139350.0;240;682.1;9849;42.5;144401;3.0;6735564
2023-11-13;Lundi;13;11;2023;46;39;23;45;13;7;13-23-39-45-46+7;0;14000000.0;1;149197.1;30;1213.8;291;448.2;1868;41.9;13155;21.3;31169;7.0;202885;4.2;459089;2.2;10;20000.0;M 3678 9948, B 9902 4230, A 9507 8947, S 1265 5268, L 7228 8917, Q 3302 8485, I 7257 6826, Q 8411 1601, B 4489 5794, C 6232 4767;12;15;32;36;48;12-15-32-36-48;3;39938.0;196;682.2;8815;39.2;131071;3.0;7665801
2023-11-11;Samedi;11;11;2023;17;22;35;25;19;6;17-19-22-25-35+6;0;13000000.0;2;141665.6;64;1080.5;592;418.4;2821;52.6;27951;19.1;40170;10.3;396969;4.1;500580;2.2;10;20000.0;R 1267 9333, I 7703 2700, S 5593 0432, J 2658 3169, O 0655 0115, J 7182 3570, J 8463 3157, D 1390 5340, T 4074 4074, J 3761 2821;17;27;32;36;41;17-27-32-36-41;5;37462.0;284;767.7;12779;43.7;195623;3.0;7159888
2023-11-08;Mercredi;8;11;2023;2;49;1;36;14;9;1-2-14-36-49+9;0;12000000.0;0;199333.8;39;6358.6;310;564.2;1688;61.9;15503;24.2;26250;11.1;241253;4.7;393533;2.2;10;20000.0;G 7258 1115, O 6338 4800, U 1244 2539, D 8670 2767, M 9911 4982, C 9303 4147, A 3857 0036, N 5323 3439, M 6672 1518, U 3943 0710;2;18;26;30;33;2-18-26-30-33;2;68646.0;283;495.5;11756;30.8;165440;3.0;9180945
2023-11-06;Lundi;6;11;2023;18;10;40;34;31;10;10-18-31-34-40+10;0;11000000.0;0;176337.1;27;8125.0;331;468.9;1346;68.5;13406;24.8;19108;13.5;200620;5.1;269082;2.2;10;20000.0;K 7192 1755, M 8846 7844, O 7147 5269, C 8113 9816, K 1770 4558, P 7396 0182, S 1185 5487, B 1619 4202, U 8848 5803, N 0802 3817;2;4;40;45;46;2-4-40-45-46;0;116200.0;111;1281.5;6541;55.7;113776;3.0;3151346
2023-11-04;Samedi;4;11;2023;20;13;46;40;25;7;13-20-25-40-46+7;0;10000000.0;2;121429.9;84;705.6;472;452.9;3453;36.8;22945;19.9;51854;6.8;339368;4.1;743306;2.2;10;20000.0;T 6353 3273, A 8520 5600, J 4580 6518, L 7459 4726, G 3423 8333, U 3851 0518, U 4116 8764, I 6619 3598, I 2724 4490, V 8207 8052;13;16;22;29;47;13-16-22-29-47;1;192501.0;456;396.3;19146;24.2;253207;3.0;9654270
2023-11-01;Mercredi;1;11;2023;32;46;27;1;16;1;1-16-27-32-46+1;0;9000000.0;0;197405.2;24;10232.7;288;601.3;1145;90.3;13503;27.5;19208;15.0;214960;5.3;275372;2.2;10;20000.0;E 0592 1095, S 7107 7263, W 5268 3155, Q 5849 5137, N 3873 1160, A 0547 1048, V 6802 6345, D 1356 8045, Q 9341 6359, M 3608 5237;8;14;24;32;39;8-14-24-32-39;0;125319.0;281;483.5;10281;33.8;143379;3.0;7120835
2023-10-30;Lundi;30;10;2023;30;34;8;1;13;4;1-8-13-30-34+4;0;8000000.0;2;81278.1;36;1102.1;356;400.8;1869;45.7;17430;17.6;25367;9.4;236751;3.9;312438;2.2;10;20000.0;J 4562 5204, P 3109 8549, V 8214 4284, L 3863 7256, C 4418 3692, O 5744 6489, J 1884 5973, N 9116 6647, B 3635 6642, W 5328 4573;8;15;19;25;44;8-15-19-25-44;2;57498.0;331;310.3;12137;21.6;157704;3.0;8683372
2023-10-28;Samedi;28;10;2023;31;38;22;32;34;2;22-31-32-34-38+2;0;7000000.0;3;91292.4;54;1215.3;441;546.7;1935;74.3;21280;24.2;27936;14.3;286884;5.5;448301;2.2;10;20000.0;D 1942 5249, C 4138 9539, V 1281 2292, C 8852 7994, M 5340 5509, M 7025 3352, J 3431 9476, U 2876 7681, D 7011 4974, E 5239 8458;20;25;29;34;46;20-25-29-34-46;3;61343.0;232;924.8;11609;47.6;190594;3.0;5696057
2023-10-25;Mercredi;25;10;2023;22;12;30;35;33;10;12-22-30-33-35+10;0;6000000.0;1;195342.0;26;1833.7;310;549.4;1575;65.0;16624;22.1;22089;12.9;251431;4.5;290114;2.2;10;20000.0;L 3371 3903, R 9387 2755, A 6587 2290, A 3842 3659, B 2723 2380, M 0910 4325, I 1705 2188, G 4690 1411, V 0469 1661, O 0991 5785;13;33;35;40;48;13-33-35-40-48;1;127898.0;195;758.0;9306;40.5;135418;3.0;4889234
2023-10-23;Lundi;23;10;2023;10;3;40;26;22;4;3-10-22-26-40+4;0;5000000.0;1;152432.1;37;979.0;374;356.8;1850;43.2;16600;17.3;24355;9.1;221797;3.9;291879;2.2;10;20000.0;M 3062 8134, H 1431 6930, F 9042 3594, S 5306 1808, D 8949 6955, T 0719 6324, U 3115 4938, W 5313 4272, U 8555 6982, V 6911 8409;1;6;7;40;43;1-6-7-40-43;0;109400.0;147;767.4;8078;35.7;132218;3.0;1824885
2023-10-21;Samedi;21;10;2023;47;14;28;3;25;10;3-14-25-28-47+10;0;4000000.0;6;44848.9;62;1042.5;714;330.8;2234;63.1;25629;19.8;31144;12.6;349985;4.4;418272;2.2;10;20000.0;A 7666 4712, R 7088 1285, J 2673 4500, T 4641 2721, E 2026 8417, U 5801 9524, F 4352 1388, J 2393 7258, T 5421 2248, V 0331 5311;3;17;19;44;46;3-17-19-44-46;1;179764.0;345;528.1;15068;31.0;220388;3.0;10206
2023-10-18;Mercredi;18;10;2023;22;13;46;49;3;1;3-13-22-46-49+1;0;3000000.0;1;195490.8;33;1445.8;492;349.0;1608;63.7;19850;18.5;22029;13.0;262515;4.3;260966;2.2;10;20000.0;J 1217 2844, K 5061 3939, U 5831 5952, K 4730 0056, J 9449 2830, J 2822 8891, P 4596 9805, U 6854 4317, R 7099 7578, L 3196 5141;6;16;28;29;33;6-16-28-29-33;1;126773.0;231;536.2;10851;29.6;159380;3.0;1592225
2023-10-16;Lundi;16;10;2023;6;7;37;25;47;9;6-7-25-37-47+9;0;2000000.0;0;144556.9;34;5289.4;236;536.9;1329;57.0;12897;21.1;20857;10.1;190955;4.4;288859;2.2;10;20000.0;G 3627 6932, E 6300 8328, V 1764 3164, D 7830 3174, J 0485 4050, S 6744 7633, G 1741 7948, O 9339 0293, K 3497 5162, C 6910 6186;8;32;34;36;43;8-32-34-36-43;0;106788.0;166;806.3;7199;47.9;99939;3.0;4572493
2023-10-14;Samedi;14;10;2023;13;14;27;4;20;1;4-13-14-20-27+1;1;2000000.0;6;45358.0;81;820.0;1042;229.2;2684;53.0;36579;14.0;32611;12.2;420240;3.7;354374;2.2;10;20000.0;I 4866 9290, T 9450 2136, O 7268 2766, E 1614 8972, F 5267 3319, C 3436 7463, S 5724 4170, Q 2311 9961, T 3914 3034, E 5382 8738;15;20;24;35;40;15-20-24-35-40;2;86503.0;248;778.6;12360;40.3;189767;3.0;2321901
2023-10-11;Mercredi;11;10;2023;10;16;15;6;24;8;6-10-15-16-24+8;1;12000000.0;3;67754.8;68;729.5;770;231.7;3039;35.0;27520;13.9;36212;8.2;323250;3.6;400875;2.2;10;20000.0;A 3266 9846, U 7061 9726, V 1143 8024, J 3626 1593, W 5261 2375, L 9499 1036, H 1754 8972, P 0721 6755, E 9611 6924, F 5984 2614;8;25;36;37;47;8-25-36-37-47;0;141232.0;159;1049.3;9053;47.4;143912;3.0;4039188
2023-10-09;Lundi;9;10;2023;9;16;32;30;23;6;9-16-23-30-32+6;0;11000000.0;5;37708.2;53;868.2;595;276.1;2141;46.1;19313;18.4;26208;10.5;255446;4.2;332775;2.2;10;20000.0;M 0830 7779, M 0414 5883, K 7785 0832, Q 5097 1393, T 8694 8227, G 8194 2499, L 6036 9684, A 5066 6110, L 3009 8787, V 7040 2064;5;7;19;20;25;5-7-19-20-25;3;42890.0;590;156.8;18273;13.0;202305;3.0;2210066
2023-10-07;Samedi;7;10;2023;5;12;42;9;26;2;5-9-12-26-42+2;0;10000000.0;4;77217.4;106;711.2;1103;246.5;3905;41.3;42063;13.8;47857;9.4;487641;3.6;504475;2.2;10;20000.0;F 3993 7438, O 4201 7434, T 7346 1088, F 6095 4690, I 2987 9530, N 4468 2184, N 8326 0822, F 6900 3079, R 7607 5997, U 7604 6938;9;11;17;39;40;9-11-17-39-40;0;204302.0;394;510.2;17269;29.9;256832;3.0;9439467
2023-10-04;Mercredi;4;10;2023;26;21;40;27;31;1;21-26-27-31-40+1;0;9000000.0;0;220337.7;30;9137.2;295;653.0;1263;91.6;16113;25.7;21111;15.2;254354;5.0;304419;2.2;10;20000.0;W 5223 5705, F 5116 4037, S 7976 8935, O 1432 9664, W 5224 8593, H 5605 5464, S 4651 6733, H 9827 6998, A 4432 4057, G 5499 5336;3;16;19;22;34;3-16-19-22-34;1;141586.0;309;423.7;13840;24.5;186613;3.0;5589634
2023-10-02;Lundi;2;10;2023;6;40;17;15;3;1;3-6-15-17-40+1;0;8000000.0;1;180645.4;39;1130.5;385;410.9;1414;66.8;17816;19.1;19822;13.3;240782;4.3;244602;2.2;10;20000.0;H 2274 6276, G 8055 4546, L 2843 6619, B 1356 8985, D 5237 5433, H 1949 1802, T 6801 3871, E 8745 4426, D 7140 4125, H 3842 3690;10;16;20;29;48;10-16-20-29-48;1;119442.0;241;485.2;11600;25.9;151111;3.0;9231307
2023-09-30;Samedi;30;9;2023;33;48;25;23;41;1;23-25-33-41-48+1;0;7000000.0;2;146643.1;41;1745.9;431;597.6;1929;79.5;21270;25.9;26686;16.1;312260;5.4;405104;2.2;10;20000.0;H 7601 8296, M 7598 6269, S 2404 8955, C 8872 1374, W 5205 6374, U 6196 6584, Q 0502 9659, T 2622 3568, V 3986 6922, D 2341 5501;1;13;16;19;25;1-13-16-19-25;1;190635.0;806;194.9;23464;17.1;276979;3.0;9948100
2023-09-27;Mercredi;27;9;2023;44;14;30;25;17;3;14-17-25-30-44+3;0;6000000.0;1;180734.7;38;1131.1;423;374.3;2087;45.4;18686;18.2;28913;9.1;248637;4.2;378981;2.2;10;20000.0;V 2156 2277, F 2879 6714, J 4500 4299, U 0623 0550, S 7322 1939, B 5657 6606, F 2538 4597, Q 6409 2796, I 3444 5218, V 8078 0605;16;17;30;38;45;16-17-30-38-45;0;129585.0;172;848.8;9286;40.2;141731;3.0;4012391
2023-09-25;Lundi;25;9;2023;4;13;27;46;21;4;4-13-21-27-46+4;0;5000000.0;1;152607.2;71;524.6;452;297.2;2106;38.0;17123;16.8;25595;8.7;219773;4.0;285709;2.2;10;20000.0;R 4373 1111, S 2632 2650, M 1860 2888, Q 3984 9368, F 0184 5920, H 1501 9933, T 6867 7225, E 0743 2158, B 5275 1215, B 9404 9657;2;9;30;34;47;2-9-30-34-47;1;109466.0;142;845.7;7598;41.0;121658;3.0;5909206
2023-09-23;Samedi;23;9;2023;26;28;40;37;6;8;6-26-28-37-40+8;0;4000000.0;0;248219.0;43;7181.4;418;521.5;2247;58.0;19395;24.1;34616;10.5;300870;4.7;508470;2.2;10;20000.0;M 2774 0807, W 5155 8022, L 6531 4623, A 7330 8291, T 6368 7262, S 6102 6121, V 6074 2411, V 0159 6247, J 2290 8466, N 5598 5579;2;12;27;41;46;2-12-27-41-46;2;88764.0;280;659.4;14024;33.9;211046;3.0;3246574
2023-09-20;Mercredi;20;9;2023;48;19;37;16;29;1;16-19-29-37-48+1;0;3000000.0;3;64198.6;28;1678.8;384;440.3;1188;85.2;15213;23.8;18465;15.3;224270;4.9;267386;2.2;10;20000.0;T 8269 1837, L 5099 8397, L 1004 2065, D 8442 4855, D 7154 1787, T 6973 9661, N 1437 2185, O 4696 1705, L 6684 4080, K 0134 4131;18;21;28;41;45;18-21-28-41-45;0;125131.0;279;486.4;10021;34.6;143088;3.0;566666
2023-09-18;Lundi;18;9;2023;5;30;40;35;17;6;5-17-30-35-40+6;0;2000000.0;2;74245.9;24;1510.1;198;653.6;1085;71.7;11761;23.8;17738;12.2;179114;4.8;265244;2.2;10;20000.0;B 1520 9301, C 0158 9329, I 5611 6202, F 1206 8970, Q 7003 4207, T 6998 1030, P 3230 5810, J 8193 8870, G 0756 4550, O 6124 0570;2;19;20;28;38;2-19-20-28-38;0;105870.0;202;503.8;9761;26.9;135537;3.0;7059607
2023-09-16;Samedi;16;9;2023;42;43;32;40;15;4;15-32-40-42-43+4;1;18000000.0;1;281030.8;37;1853.8;328;751.9;2055;71.6;18586;28.4;31658;13.0;288437;5.6;552656;2.2;10;20000.0;P 0036 7730, U 6258 8386, O 0970 4863, B 8054 1167, S 9802 5114, L 2303 4530, R 3518 3462, B 1426 9741, N 1080 8402, H 1664 0651;3;8;27;48;49;3-8-27-48-49;1;193026.0;383;502.5;17314;28.4;240873;3.0;8936042
2023-09-13;Mercredi;13;9;2023;11;27;30;48;49;8;11-27-30-48-49+8;0;16000000.0;2;106292.8;57;910.2;453;412.2;2222;50.0;19580;20.4;33298;9.3;286302;4.3;448074;2.2;10;20000.0;S 7875 3690, T 0031 3493, I 6930 2874, R 0858 8793, R 3876 9801, N 3667 0035, W 5123 9985, S 0800 3601, E 3962 9149, T 7387 5961;14;23;39;44;45;14-23-39-44-45;0;149013.0;289;584.2;11660;37.1;160958;3.0;9431788
2023-09-11;Lundi;11;9;2023;31;44;40;13;28;6;13-28-31-40-44+6;0;15000000.0;3;65122.2;37;1288.7;421;408.5;1794;57.0;17374;21.2;25404;11.2;249971;4.5;348660;2.2;10;20000.0;A 1469 0446, N 2115 9259, G 7890 3620, G 6973 4418, U 5933 1018, I 6831 0721, C 9094 0378, C 8512 2106, N 4611 3422, N 1788 4652;3;10;16;35;42;3-10-16-35-42;3;44083.0;261;534.6;10500;34.0;155889;3.0;8549474
2023-09-09;Samedi;9;9;2023;15;7;3;42;4;4;3-4-7-15-42+4;0;14000000.0;1;296230.1;88;812.3;731;354.3;3711;41.8;33118;16.8;49918;8.7;443740;3.8;561024;2.2;10;20000.0;J 5062 5779, R 8033 2513, S 0725 7629, H 2400 4918, B 5212 0432, I 3874 3092, P 1504 7296, J 8014 0065, R 6183 3154, H 7521 0488;6;15;24;28;33;6-15-24-28-33;0;201938.0;550;348.8;19090;26.0;260512;3.0;7326548
2023-09-06;Mercredi;6;9;2023;47;30;15;33;4;10;4-15-30-33-47+10;0;13000000.0;2;114001.2;41;1357.3;382;518.6;1526;78.3;17024;25.2;23804;14.0;262729;5.0;349561;2.2;10;20000.0;M 5287 3026, H 5545 8427, I 0117 5593, V 7385 3423, C 3463 1656, L 8017 9785, U 8063 6671, P 2741 1559, V 4815 4602, R 0302 4871;11;24;25;26;30;11-24-25-26-30;2;74029.0;350;385.1;15145;22.8;199361;3.0;9235278
2023-09-04;Lundi;4;9;2023;27;13;2;11;36;10;2-11-13-27-36+10;0;12000000.0;2;103071.5;41;1227.1;560;324.0;1963;54.9;23702;16.3;25485;11.8;301752;3.9;308319;2.2;10;20000.0;P 7700 6237, G 0617 1368, T 8153 2285, U 2191 5933, W 5059 7821, B 8843 4147, T 9067 2418, Q 1069 5046, P 0697 4623, H 3954 8348;1;11;29;30;48;1-11-29-30-48;0;133111.0;269;491.0;12394;27.3;166892;3.0;6019762
2023-09-02;Samedi;2;9;2023;10;33;47;1;7;10;1-7-10-33-47+10;0;11000000.0;1;305425.0;69;1080.3;705;380.8;3092;51.7;31439;18.3;39814;11.2;423800;4.1;461186;2.2;10;20000.0;U 1646 2670, R 4353 0225, J 2208 1469, G 0270 5623, J 6256 9139, A 6839 9497, N 1166 8963, F 0673 9029, I 7833 9100, E 1906 2395;2;10;11;33;47;2-10-11-33-47;3;65982.0;373;519.4;17716;28.1;249898;3.0;4459447
2023-08-30;Mercredi;30;8;2023;46;31;20;45;39;10;20-31-39-45-46+10;0;10000000.0;0;216202.5;34;7910.9;271;694.6;1346;83.8;12744;31.9;20384;15.5;206619;6.0;332619;2.2;10;20000.0;C 3701 1234, G 8867 9499, I 4337 7333, F 9198 3623, P 5717 1585, O 3965 0230, M 7885 4576, T 1573 4367, O 6822 1742, R 1940 2744;22;23;24;31;40;22-23-24-31-40;0;140016.0;194;756.8;10602;35.9;163324;3.0;3330819
2023-08-28;Lundi;28;8;2023;9;35;23;37;28;7;9-23-28-35-37+7;0;9000000.0;2;70130.7;53;645.9;365;337.3;2220;33.1;14485;18.2;32343;6.3;207080;3.9;435593;2.2;10;20000.0;R 1830 0313, M 5165 9379, D 0966 6301, R 6146 7757, D 3205 9273, F 2022 0489, O 5933 2691, R 8526 2192, E 6943 6724, M 2688 2676;2;8;20;36;38;2-8-20-36-38;1;114494.0;166;742.0;8276;38.5;130374;3.0;2051561
2023-08-26;Samedi;26;8;2023;15;14;21;34;45;5;14-15-21-34-45+5;0;8000000.0;0;242373.8;57;5198.8;393;540.1;2614;48.6;19635;23.2;40808;8.7;303737;4.6;584816;2.2;10;20000.0;V 0804 7340, Q 2091 3680, I 9590 0341, T 7093 0444, M 5763 6700, L 7022 5637, I 4108 8248, P 6883 0156, S 9421 9601, R 6624 7912;10;13;19;39;43;10-13-19-39-43;0;177813.0;356;478.1;15842;27.5;229655;3.0;4674357
2023-08-23;Mercredi;23;8;2023;46;29;25;8;34;7;8-25-29-34-46+7;0;7000000.0;0;154551.4;41;4689.6;262;517.3;1907;42.5;13608;21.4;31665;7.1;210003;4.2;512175;2.2;10;20000.0;B 0999 4247, S 4652 4603, E 0258 8531, T 3281 9571, U 3395 9023, P 8710 4733, C 0719 1440, B 7243 6288, K 9341 1883, K 6984 1375;3;5;7;22;40;3-5-7-22-40;1;126551.0;342;302.3;14929;17.7;184954;3.0;1172935
2023-08-21;Lundi;21;8;2023;3;17;4;36;22;6;3-4-17-22-36+6;0;6000000.0;1;155220.1;42;902.0;320;425.6;1515;53.6;14895;19.6;21916;10.3;214386;4.2;278918;2.2;10;20000.0;N 2486 8805, S 0499 7376, T 9929 0472, A 4623 9713, L 4268 6734, V 5098 8001, H 2871 4510, B 2334 8709, V 1552 1367, F 5638 9893;3;6;12;40;43;3-6-12-40-43;1;108403.0;191;559.8;9591;28.5;136773;3.0;6457240
2023-08-19;Samedi;19;8;2023;27;8;32;11;4;10;4-8-11-27-32+10;0;5000000.0;2;127032.7;61;1016.5;781;285.6;2476;53.8;30348;15.8;32261;11.5;375097;3.9;390637;2.2;10;20000.0;E 6626 8884, M 4686 5305, R 1490 7084, U 5010 6148, J 5637 2760, K 6701 8217, J 9920 1021, H 8541 6619, J 5351 9696, T 9378 4321;7;33;34;44;49;7-33-34-44-49;1;167121.0;261;695.6;13199;35.3;190004;3.0;2006839
2023-08-16;Mercredi;16;8;2023;24;41;19;35;27;9;19-24-27-35-41+9;0;4000000.0;6;28437.2;55;757.1;351;427.9;1656;54.0;14891;21.6;24120;10.3;215674;4.5;334514;2.2;10;20000.0;B 2001 8971, U 2571 8774, E 2360 7598, R 3140 7666, D 0445 7931, N 2665 2450, F 1928 8633, K 6884 5996, E 8439 7274, K 1015 0619;11;20;31;41;42;11-20-31-41-42;0;119485.0;184;732.6;8273;41.7;130619;3.0;4384728
2023-08-14;Lundi;14;8;2023;44;13;3;27;49;9;3-13-27-44-49+9;0;3000000.0;2;74570.1;58;627.6;437;299.0;1937;40.4;17006;16.5;24361;8.9;217992;3.9;280145;2.2;10;20000.0;T 7604 2594, A 1823 2099, I 7311 2899, U 9870 8467, P 6087 3789, O 3288 1208, E 3436 8172, E 8677 7346, D 1632 8189, Q 3340 0295;16;19;21;32;37;16-19-21-32-37;0;107335.0;183;648.1;7874;38.5;120278;3.0;2789417
2023-08-12;Samedi;12;8;2023;9;20;44;1;39;9;1-9-20-39-44+9;0;2000000.0;1;234617.9;52;1101.2;404;509.9;2427;50.7;19654;22.5;36133;9.5;300507;4.5;458096;2.2;10;20000.0;H 1332 3128, L 9728 0223, O 0760 8865, D 4819 9067, M 7981 9677, R 0821 5683, G 3691 8572, H 1700 4298, K 7440 9697, R 5462 9027;7;10;21;29;47;7-10-21-29-47;3;55204.0;499;292.2;18185;20.5;229367;3.0;4260925
2023-08-09;Mercredi;9;8;2023;6;31;45;14;3;9;3-6-14-31-45+9;1;14000000.0;1;213540.8;65;801.8;395;475.9;2278;49.1;20034;20.0;31512;9.9;287555;4.3;414136;2.2;10;20000.0;O 3171 3409, G 1346 3299, D 7096 5829, A 5592 4449, J 3526 4684, I 6502 7973, F 5450 9420, S 5848 3166, A 7964 1870, G 4488 1633;10;14;27;33;35;10-14-27-33-35;0;145569.0;270;546.7;11933;31.8;177300;3.0;6851923
2023-08-07;Lundi;7;8;2023;11;1;15;48;47;7;1-11-15-47-48+7;0;13000000.0;3;53537.2;63;612.5;319;441.8;2452;34.4;15201;19.9;36573;6.4;226992;4.1;490881;2.2;10;20000.0;K 1844 4637, S 0225 0924, N 3221 0441, J 1094 1697, P 2034 7188, L 0722 9177, I 6834 1687, T 6784 5404, B 1859 5879, M 7727 5337;13;16;17;37;45;13-16-17-37-45;0;128036.0;177;736.4;9846;34.2;154840;3.0;8967901
2023-08-05;Samedi;5;8;2023;40;42;2;7;10;2;2-7-10-40-42+2;0;12000000.0;3;76559.1;70;1067.7;579;463.2;3173;50.6;28357;20.3;42205;10.6;410294;4.3;492658;2.2;10;20000.0;D 6711 9613, D 5700 8286, N 6454 7983, L 5082 9333, B 5475 8550, J 1996 2697, F 9251 3056, M 3981 8635, F 5119 8759, C 9678 2196;9;11;16;37;42;9-11-16-37-42;1;200099.0;342;581.9;16800;30.6;248159;3.0;4930528
